9.683150354339974120e-02,1.850546684699923283e-01,2.952850767295541606e-02,1.533808526907428083e-01,5.374518152814956179e-02,3.344292665787526597e-01,5.998503359838917165e-02,1.929565681556866530e-01,7.724229692034471906e-02,1.714691398204257200e-01,7.416099748983377704e-02,7.425480495816953741e-02,1.637658912441483094e-01,4.823923494547793095e-02,3.030324699968130892e-02,1.598701222650280585e-01,9.475670306726773073e-02,1.779694455674563636e-01,1.456003509052477274e-01,8.029931677081586505e-02,6.471182638523675923e-02,6.839128637854748061e-02,2.367149930911306432e-01,4.894223914935883629e-02,2.921386526184445720e-01,7.222525279029358425e-02,1.119620963773200056e-01,1.056935502579423869e-01,7.718711605661780772e-02,2.062993010048547737e-01,1.273244488388932671e-01,1.969626988622606989e-01,6.206866301271750375e-02,4.340428766572559938e-02,3.850201973222640989e-02,9.376344752018325734e-02,2.069614713695777652e-01,1.477524045905974359e-01,1.992030419295734711e-01,1.679817092328846628e-01,5.981286930356120163e-02,3.371552012468623238e-01,9.787993995421113980e-02,1.714029227839534153e-01,4.564463073303836466e-02,1.897008971957986068e-01,5.905137338412976694e-02,2.250497584992607047e-01,5.682868819320961024e-02,1.137609925348174456e-01,1.164317463392001567e-01,6.372960701089765145e-02,1.758505004003428074e-01,1.718664420392595205e-01,9.046363186931369316e-02,1.748682810260037135e-01,5.366130661528465545e-02,8.492347315113138451e-02,2.124795577422693149e-01,1.678724623841060942e-02,1.027910368259066232e-01,1.266953869924064557e-01,1.000000000000000021e-02,4.883187742190500669e-02,1.945788855492579517e-01,1.842379916868339684e-01,1.390559004672355381e-01,1.290792003054092030e-01,1.318492796645003573e-01,7.166340010968603735e-01,3.387896696918542977e-02,3.131073808346724885e-01,1.076800613521113337e-01,5.582550009065428281e-02,1.216408198750209557e-01,5.890900675571431738e-02,6.557816594574933378e-02,9.181004494425043516e-02,4.420330657249132295e-02,1.461742318880076552e-01,9.462426899432312133e-02,7.742991185701625367e-02,1.018639983152944545e-01,1.104059960202209700e-01,8.420612192268149554e-02,1.907824421248461577e-01,2.320135835015974257e-01,3.834629820864898231e-01,1.359988806167644060e-01,8.510005191505751188e-02,1.036297859545557559e-01,8.396332612228304959e-02,2.765114320109821611e-01,2.079878354348984326e-01,5.427160696810433976e-02,1.051086331024370657e-01,8.489036463289521828e-02,1.021619749794197840e-01,3.623850070214833935e-02,4.043875656117362216e-01,1.345531419871192069e-01,5.884157461409994516e-01,7.470728804073023532e-02,4.671513948934052918e-02,5.830974257564001950e-02,3.936052248394969477e-01,1.927358447007789799e-01,1.838627618134909825e-01,4.294849373134126264e-02,1.813575506002889914e-01,4.255229512978201539e-02,9.533058405002764468e-02,1.473661385445090288e-01,8.247344280165631869e-02,1.891159800402933133e-01,4.745125221145757993e-02,9.797926550891959685e-02,1.399277581141207816e-01,2.720417820491020100e-01,6.935032979012127619e-02,8.574014993428973053e-02,1.824170231838457834e-01,1.068633845689530015e-01,8.462549648700604110e-02,7.276823248936641064e-02,1.182637510149337351e-01,1.452471933773954449e-01,1.475206449629443695e-01,5.666204198475432996e-02,6.851047704419761797e-02,1.542968550286095974e-01,3.930986757718846203e-02,9.102647667932824149e-02,6.932825744463051720e-02,5.916394234613267522e-02,2.057806008858218128e-01,1.182196063239522033e-01,6.847074682231424347e-02,1.650803106795242087e-02,1.484807919917927044e-01,2.159007712933380951e-01,9.325578357389563422e-02,2.322122346110143398e-01,2.003287315496025123e-01,2.264182439196882057e-01,2.082637397535330170e-01,2.244096604800285000e-01,7.192065442252101870e-02,5.103911197098162655e-02,9.179900877150505567e-02,1.301497090617113606e-01,1.196322364353612638e-01,1.300614196797482969e-01,7.893083135038835019e-02,3.218149211307798629e-01,3.379939503755113872e-01,1.981987502097436460e-01,1.099755852831510450e-01,1.715463930296433903e-01,6.832175849025157177e-02,8.719692473668030908e-02,1.217070369114932882e-01,1.762809111374127602e-01,9.058502976951292307e-02,4.484561182627262721e-02,3.645249096554124546e-01,1.558639915584540125e-01,1.560184979768893532e-01,3.256555092461730361e-01,9.155621297110662360e-02,4.495144759676077406e-01,9.906081043796713392e-02,8.308043230265241275e-02,8.687786785647119148e-01,1.240577417062598831e-01,5.386547581107424543e-02,1.060577439585400350e-01,1.689308200889876044e-01,3.801532451415502029e-02,4.759913692624571924e-02,5.771710009921294376e-02,2.777375620643948717e-02,7.470728804073023532e-02,7.967025492432901201e-02,1.023937346070728505e-01,8.784805892865790722e-02,6.336762054484909590e-02,4.370557518167454691e-02,5.331035632198147245e-02,2.443200309913748716e-02,3.415475979995247768e-01,1.318492796645003573e-01,7.136112046433007450e-02,1.009148874591914991e-01,1.202944068000842415e-01,1.043802457012417972e-01,2.837621975046988321e-01,1.306021921442720446e-01,1.508314967865592993e-01,1.462625212699706911e-01,6.795425393783031953e-02,3.483249229438652866e-02,2.195769316962260104e-02,5.753599537832113642e-01,2.941803445763404579e-01,2.160552777117734635e-01,1.419694500720166674e-01,7.134787705703561633e-02,8.259484070185553473e-02,2.126782088516862290e-01,8.837779522043628933e-02,4.348043725766873729e-02,3.578270676776401649e-02,4.637081089968457526e-02,5.581115306608528531e-02,1.114654686037777481e-01,2.102392146749565704e-01,1.342662014957392569e-01,3.707835344807199757e-02,1.989492099564296457e-01,1.611503183034924958e-01,4.081520153965871589e-02,3.525837707449078762e-01,5.349565253623637107e-01,1.907824421248461577e-01,1.129663880971498585e-01,9.120305544325436886e-02,3.574959824952787107e-02,1.134299073524559498e-01,2.028449789355498967e-01,2.398934108418010192e-01,1.875709158559396572e-01,3.266598009660029445e-01,9.513193294061075833e-02,4.283261391751474328e-02,1.639093614898382845e-01,3.302134485900163341e-01,9.249428765446418566e-02,4.396933971028920557e-02,4.082954856422771339e-02,8.695412893628186313e-02,3.217056742820012527e-02,8.763837164649561362e-02,9.987748722112549382e-02,5.141213460977557548e-02,6.428803735181404244e-02,9.385173690214630715e-02,1.899779163931085077e-02,1.611613544762379169e-01,3.369135203251390903e-02,1.801557226497175340e-02,1.357560848163660017e-01,3.259877093072098553e-02,1.791944607421938895e-01,1.117965537861392578e-01,9.112580223403667079e-02,1.465604979340960623e-01,1.150963694370087803e-01,1.611392821307471301e-01,8.034346146179739689e-02,7.847834826782763840e-02,3.648129650254677142e-02,4.883187742190500669e-02,3.410620063987279127e-01,8.749490140080565248e-02,1.611503183034924958e-01,5.125199861709998084e-01,4.271231963459006659e-02,7.081262267888453754e-02,1.041153775553525923e-01,4.204573480076893160e-02,3.978883747433808321e-02,1.151405141279903399e-01,1.607971607756402688e-01,4.491293248001947125e-02,7.080600097523730152e-02,9.878490611933256338e-02,2.342870350871463780e-01,9.465737751255927368e-02,5.180391874223667231e-02,1.817327804736320052e-01,1.915218656987868195e-01,1.044574989104594953e-01,2.108020594849711049e-01,2.779019897769003933e-01,1.061681056859938715e-01,4.618981766666028360e-02,4.576823586778665937e-02,7.533083180084437780e-02,1.899216206507062799e-01,1.735880849875392762e-01,3.681447743158980379e-01,1.043802457012417972e-01,1.217180730842386538e-01,1.464170276884060595e-01,6.317228028725579980e-02,1.254262271266874118e-01,4.365149793522216798e-02,1.866328411725821090e-01,7.918466332353214787e-02,3.188252331954562202e-02,8.293696205696242385e-02,1.192128618710366766e-01,4.350791620166465923e-01,1.711270184653188309e-01,5.613120207570138770e-02,1.441656484483479217e-01,1.154936716558425946e-01,3.136051234868900139e-02,9.102647667932824149e-02,4.797657403413781857e-02,3.564133226875558780e-01,8.298110674794395569e-02,2.810804075275707414e-01,1.379081385017156824e-01,1.409099774884598755e-01,1.662821386300956383e-01,3.760919335712491901e-02,2.161987479574634663e-01,1.105825747841471113e-01,6.524156267701514134e-02,3.237131428429856905e-01,3.043225873293476380e-01,9.370826665645633213e-02,2.347946990334340012e-01,3.762563612837546145e-01,2.730019290779503449e-01,3.729024796478334902e-02,1.551024956390225640e-01,2.811576607367884395e-01,1.197425981628150865e-01,5.426719249900618242e-02,1.315292306548842549e-01,1.211000474104972080e-01,2.383262743119566318e-01,1.802318609802598948e-01,4.628803960409420826e-02,5.130177288232174587e-02,3.401140104213003224e-02,6.824009081193573023e-02,1.985629439103412386e-01,7.182684695418525833e-02,4.004266944748190171e-02,6.535413163901805655e-02,1.266953869924064557e-01,3.193549694872346162e-02,6.260833185996673989e-02,6.304536430068390096e-02,4.340428766572559938e-02,8.919447200359462147e-02,5.538515679811349679e-02,1.293219961058076350e-01,1.566806683416123447e-01,9.357583258351172273e-02,1.479080258877081035e-02,6.562893234037810164e-02,1.195770555716343386e-01,9.463530516706851470e-02,1.315292306548842549e-01,9.767025267204888783e-02,8.426130278640839300e-02,8.828950583847323952e-02,1.353036017338052899e-01,1.281521617947969927e-01,4.653635349086532313e-02,3.994444751004799093e-02,5.571293112865137453e-02,2.988707179931283098e-01,1.772189858207703361e-01,2.963335131403654898e-02,2.268376184840127929e-01,3.413831702870193802e-02,4.265272430176500484e-02,9.438147319392468926e-02,7.875425258646222282e-02,2.008143231503994042e-01,3.094665587073713170e-02,1.575414898157522503e-01,2.147530093278182950e-01,3.317044467893184162e-02,1.466487873160591260e-01,8.321286637559699439e-02,1.236494033146807031e-01,6.022562216423853199e-02,2.928560038468944748e-01,9.527540318630073335e-02,8.971317212262763796e-02,9.666596095221899332e-02,5.904585529775706332e-02,1.616579822497801466e-01,3.317044467893184162e-02,8.065247429866811979e-02,5.401115329131329218e-02,2.634004587894669958e-01,1.350276974151707055e-01,7.641789481626462543e-02,6.331685415022032803e-02,3.588964615552671100e-01,1.558971000766901649e-01,1.545175784835172705e-01,7.802586518526694048e-02,6.972324094104770387e-01,3.303569188357063369e-01,1.215525304930579059e-01,5.355867020875260121e-02,2.679694343060555761e-01,8.507797956956673902e-02,2.829135270819796433e-02,4.154347745298646588e-01,3.632667859624387208e-01,1.188155596522029039e-01,7.378576761649074944e-02,1.116310111949585099e-01,1.177781594141368710e-01,4.254114746916910494e-01,7.605701196749058146e-02,5.470312132244882497e-02,7.484634381732206687e-02,1.353808549430229324e-01,9.439250936667009650e-02,1.713146334019903794e-01,5.463469705142744853e-02,3.869945573650123705e-01,1.102956342927671335e-01,3.419018704060523828e-02,6.564327936494709914e-02,1.839620873681993840e-01,1.649909064188858354e-01,4.177865942033066882e-02,2.342759989144009569e-01,1.073379399970044723e-01,6.684732581146839159e-02,1.907272612611192186e-01,1.755646747876381600e-02,9.764818032655810109e-02,8.247344280165631869e-02,9.934775092934708396e-02,2.414837345958115167e-02,1.737756999242107969e-01,7.057865581668240629e-02,4.604193295187215818e-02,1.088719680086127350e-01,1.175463997864838461e-01,6.572494704326292680e-02,1.002858256127046460e-01,5.841237898217208069e-02,9.710740786203432562e-02,6.302549918974222065e-02,5.385763900228494050e-01,2.448596885772234000e-01,7.206633190276005851e-02,9.012151051420681791e-02,1.134078350069651908e-01,1.087726424539042780e-01,1.311540007815412134e-01,2.211650256928858749e-01,5.005468536209346092e-02,4.792249678768543963e-02,1.816113825734327891e-01,3.471760460996701214e-01,2.493856342815057442e-02,3.786843192877389352e-01,6.847074682231424347e-02,1.168731932490154890e-01,1.611392821307471301e-01,5.582550009065428281e-02,3.587872147064884859e-02,1.709173311831565512e-01,5.331366717380509046e-02,5.043984779090732867e-02,2.057596434190062801e-02,3.146303726735353856e-01,9.120305544325436886e-02,2.676162767782033214e-01,1.211000474104972080e-01,1.412410626708213990e-01,9.658870774300130913e-02,5.181274768043298007e-02,6.349232929687192994e-02,5.781532203664684760e-02,2.521656349346669823e-01,3.378504801298213844e-01,2.222576067946788192e-01,1.749676065807121705e-01,1.864672985814013750e-01,3.719092241007489891e-02,4.469441625966087683e-02,9.207491309013964009e-02,8.199888737360486179e-02,2.440319756213196745e-01,1.027689644804158503e-01,2.757510509702260082e-02,4.782317123297699646e-02,2.027456533808414674e-01,3.431710302717714406e-02,6.957877856595071075e-02,5.528583124340504668e-02,1.688094221887883883e-01,3.117830401052265610e-01,6.881286817742110484e-02,1.102183810835494493e-01,3.266377286205122132e-01,4.904156470406727947e-02,7.786032259408617873e-02,3.803960409419486488e-02,5.922022682713411895e-02,1.152177673372080241e-01,2.354679055709023583e-01,9.262672172740879506e-02,4.774481440648476599e-02,2.799668689589623893e-02,7.182243248508710098e-02,1.469798724984206217e-01,1.212214453106964102e-01,1.003630788219223302e-01,5.376173578726763796e-02,9.744952921714121474e-02,1.179768105235537989e-01,9.977816166641703677e-02,1.191356086618190202e-01,1.342441291502484979e-01,7.535511138088422933e-02,8.200992354635024129e-02,5.224757288660108329e-02,4.445493131108606971e-02,1.640086870445467415e-01,1.137830648803082184e-01,2.499584003855903902e-01,2.575512872344139503e-01,9.012151051420681791e-02,1.862907198174752477e-01,3.159878219212175487e-01,1.040381243461349081e-01,9.217743800880416893e-01,3.608940088221813669e-01,9.625762256063981337e-02,6.337313863122177870e-02,1.088719680086127350e-01,1.175353636137384666e-01,1.048106564383117223e-01,1.345972866781007526e-01,7.637816459438125094e-02,1.124035432871353241e-01,2.070497607515408567e-01,7.199459677991507101e-02,1.535684676274143290e-01,4.788938826944929422e-02,1.533477441725066559e-01,1.030007241080689168e-01,9.587135651455140628e-02,1.504783392587070723e-01,5.856357454878382413e-02,2.476408041090599199e-01,2.129761855158115724e-01,9.887319550129562706e-02,1.937401364206088328e-01,1.746696299165867994e-01,9.485602862197618779e-02,7.786032259408617873e-02,1.656751491290995859e-01,9.833242303677186547e-02,2.649797463707320722e-02,7.911844628705985705e-02,6.347908588957747178e-02,6.481004832267066307e-02,2.421337539091137914e-01,9.144585124365278705e-02,4.654849328088523502e-02,3.782428723779235891e-01,2.031429555996752401e-01,3.680454487611896641e-01,7.109735593571542278e-02,1.297082621518960421e-01,8.157951280928028848e-02,4.987799511029978872e-01,1.179768105235537989e-01,2.302146873440999997e-01,9.151206828012509176e-02,9.235081740877421064e-02,3.834640969651651604e-02,7.598527684464559395e-02,4.622402980217098223e-02,1.770424070568441810e-01,6.751170341074044789e-02,1.450264699224877718e-01,7.535069691178605811e-02,4.723825407747168220e-02,1.696260989719467482e-01,1.481055621184496907e-01,5.713439017825672206e-02,1.268719657563325831e-01,1.376984512195534027e-01,3.119165890568464244e-02,6.634517995155345127e-02,5.959987116957531084e-02,2.538332118978951085e-02,3.999730965135829819e-01,2.166622672127695437e-01,3.178871585120987553e-02,2.283164656318940888e-01,1.105384300931655656e-01,1.329528969390386672e-01,3.222784403860859404e-01,1.207137813644087870e-01,8.256173218361939625e-02,3.749872014180355428e-01,5.885382589198739911e-02,1.723520336400563846e-01,6.774677389021710461e-02,3.336236259683397765e-01,3.136481532991963750e-01,1.637548550714029161e-01,5.343175422218068155e-02,5.849062432079676910e-01,3.433906388480038041e-01,3.456420180880618864e-01,1.790509904965039145e-01,2.672962277685872468e-01,6.661998065291348248e-02,1.069075292599345195e-01,1.086070998627235162e-01,6.540931250274496789e-02,4.111748118501468707e-01,9.475670306726773073e-02,1.105605024386563384e-01,6.804364693706792255e-02,3.247185494414908669e-02,1.877585307926112057e-01,3.043225873293476380e-01,2.007701784594178585e-01,1.434151887016618665e-01,1.446843485673809382e-01,8.252862366538324390e-02,8.703138214549954732e-02,4.011330095305234988e-02,5.047394843855046442e-01,1.238259820786068444e-01,1.405678561333530141e-01,2.342208180506740733e-01,9.962365524798166838e-02,5.004696004117168556e-02,2.084072099992229921e-01,3.066512197786234184e-01,7.535069691178605811e-02,3.461507969130248052e-02,1.889504374491125793e-01,3.584219061272155837e-01,5.760342751993550309e-02,4.606731614918654211e-02,1.907714059521007921e-01,1.301717814072021195e-01,1.334274523670901658e-01,7.401532000959470947e-02,3.069933411337302798e-01,7.527013285074476978e-02,3.003065353287034250e-02,1.794482927153377150e-01,1.349173356877168550e-01,7.532310647992260244e-02,9.365308579272942080e-02,1.601901712746442163e-01,1.135954499436366977e-01,8.960281039517380142e-02,1.106487918206194021e-01,1.177781594141368710e-01,3.917401116455271892e-01,2.538332118978951085e-02,4.855486948599588987e-02,1.531711654085805285e-01,6.551636337837518642e-02,1.024047707798182161e-01,8.259484070185553473e-02,1.459093637421184364e-01,1.292337067238445714e-01,1.852323621125937653e-02,4.177203771668343280e-02,4.260736450564140410e-01,1.642294104994544146e-01,4.827896516736131238e-02,1.022502643613828616e-01,1.529394057809274898e-01,2.834200761495919707e-01,3.672629953749426829e-02,1.060356716130492621e-01,7.955989319687518935e-02,1.578725749981137461e-01,1.907714059521007921e-01,7.473708570714276966e-02,1.105053215749294271e-01,1.799118119706437924e-01,4.684978079683419644e-02,7.904119307784218673e-02,2.440430117940649846e-01,1.521227289977691299e-01,9.110372988854592569e-02,4.612249701291346038e-02,1.522772354162044983e-01,3.227198872959012310e-01,1.399277581141207816e-01,6.531881588623282553e-02,1.953293452959440346e-01,6.810765673899113470e-02,4.941348372558668905e-02,9.899999999999999911e-01,1.091257999817565327e-01,1.544072167560634479e-01,1.702110161274520417e-01,3.296064590890202539e-01,7.178270226320371261e-02,8.283763650225396680e-02,3.711576494753876521e-01,1.161337696750748133e-01,2.088155483908021581e-01,1.952079473957447631e-01,2.028449789355498967e-01,4.429821765810162265e-02,1.725837932677093955e-01,3.762784336292455123e-01,1.971392776261867985e-01,3.043005149838567958e-01,3.981090981982884913e-02,1.593734944914858565e-01,3.369024841523937663e-02,1.059253098855954256e-01,1.344979611233922678e-01,2.236592007333424448e-01,2.165850140035518734e-01,1.023275175706005180e-01,2.819313077076405355e-02,1.329197884208025149e-01,1.973489649083491060e-01,4.983837637628394518e-02,1.963888178795007988e-01,2.188363932436100390e-01,9.454701578510543714e-02,6.881286817742110484e-02,2.017535127124322342e-02,8.750593757355101809e-02,1.799007757978984268e-01,6.789675435168679440e-01,3.538540454893022297e-02,1.004292958583946627e-01,1.044574989104594953e-01,6.375499020821204232e-02,8.690998424530034516e-02,1.122600730414453352e-01,3.632667859624387208e-01,6.286988915403232681e-02,1.429516694463557891e-01,1.992140781023188645e-01,6.973328498438606526e-02,5.493598456737639607e-02,2.884525709214866840e-01,1.171159890494138794e-01,5.389968794658492324e-02,1.033649178086665510e-01,2.453121716597840563e-01,1.197425981628150865e-01,4.154358894085400516e-02,4.496921696102091498e-02,1.297082621518960421e-01,6.948607471488948972e-02,3.834640969651651604e-02,5.971906183522543432e-02,4.835732199385353591e-02,7.285210740223133086e-02,5.505517523302654037e-02,5.352887254234005299e-02,1.617032418194369950e-02,8.199888737360486179e-02,2.105261551663365482e-01,3.571417100887510632e-01,1.371024978913027159e-01,4.157327511939900577e-01,7.191734357069737293e-02,7.579655829069954776e-02,2.802979541413238435e-02,9.921531685640251619e-02,6.428803735181404244e-02,1.029234708988512326e-01,8.633610326254041734e-02,5.639154426462490433e-01,3.188252331954562202e-02,6.557706232847479444e-02,1.412741711890575513e-01,7.158184391923773371e-02,8.534284771545594395e-02,2.199951913818752602e-01,2.007370699411817339e-01,2.119277491050001738e-01,1.178774849688453419e-01,1.704758842733412327e-01,1.012128641233168425e-01,1.024820239890359003e-01,2.440430117940649846e-01,1.492974687749510643e-01,4.391294374142021284e-01,3.053831747915796563e-02,6.028411387978905439e-02,5.013624155254174930e-01,5.834285109387616491e-02,2.046880197840288684e-01,5.915952787703452481e-02,1.188817766886751809e-01,8.059729343494120846e-02,2.006267082137279112e-01,5.421311525255380348e-02
